symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
2Z,2026-04-11T21:55:17.455Z,2026-04-11T21:55:17.455439Z,2026-04-11T23:55:17.455439Z,7788.87194,7,0.079015,6.327912421691386,4.590413390819171,-2.11,52.083333333333336,6.327912421691386,64.75755489968262,0,0,0,0,,
ALT,2026-04-11T21:55:34.859Z,2026-04-11T21:55:34.860094Z,2026-04-11T23:55:34.860094Z,7771.467285,7,0.006875,14.545454545453953,6.990014265335236,3.852,50.69444444444444,14.545454545453953,51.07451004687688,0,0,0,0,,
BERA,2026-04-11T21:55:57.874Z,2026-04-11T21:55:57.874200Z,2026-04-11T23:55:57.874200Z,7748.453179,7,0.4175,23.952095808383255,2.8503562945368195,0.477,49.65277777777778,23.952095808383255,71.42860087384784,1,0,1,0,1.0,False
ETC,2026-04-11T21:56:37.067Z,2026-04-11T21:56:37.067763Z,2026-04-11T23:56:37.067763Z,7709.259616,7,8.415,11.883541295305749,3.7514654161781986,-0.35,48.611111111111114,11.883541295305749,72.54979909950056,1,1,0,0,1.0,False
HUMA,2026-04-11T21:56:59.738Z,2026-04-11T21:56:59.739163Z,2026-04-11T23:56:59.739163Z,7686.588216,7,0.01514,13.210039630119498,7.382992748846403,-1.173,55.90277777777778,13.210039630119498,62.096425715885445,0,0,0,0,,
SAGA,2026-04-11T21:57:46.824Z,2026-04-11T21:57:46.824650Z,2026-04-11T23:57:46.824650Z,7639.502729,7,0.028249999999999997,35.39823008849536,4.166666666666666,1.767,45.138888888888886,35.39823008849536,70.26658143516694,0,0,0,0,,
SOLV,2026-04-11T21:58:03.046Z,2026-04-11T21:58:03.046760Z,2026-04-11T23:58:03.046760Z,7623.280619,7,0.004144999999999999,72.37635705669398,5.489260143198094,1.453,46.18055555555556,72.37635705669398,65.23540953419135,0,0,0,0,,
STX,2026-04-11T21:58:21.538Z,2026-04-11T21:58:21.538822Z,2026-04-11T23:58:21.538822Z,7604.788557,7,0.21805,4.5861041045626685,4.434389140271495,-1.207,58.333333333333336,4.5861041045626685,72.82468520025226,35,15,16,4,0.2,False
SYN,2026-04-11T21:58:29.831Z,2026-04-11T21:58:29.831645Z,2026-04-11T23:58:29.831645Z,7596.495734,7,0.04605,21.715526601520708,7.096774193548397,-2.516,47.916666666666664,21.715526601520708,61.895433932160465,0,0,0,0,,
TREE,2026-04-11T21:58:46.846Z,2026-04-11T21:58:46.846763Z,2026-04-11T23:58:46.846763Z,7579.480616,7,0.05975,16.736401673639484,5.306799336650085,-1.148,57.986111111111114,16.736401673639484,64.08410016662094,0,0,0,0,,
TURBO,2026-04-11T21:58:54.108Z,2026-04-11T21:58:54.108259Z,2026-04-11T23:58:54.108259Z,7572.21912,7,0.001046,19.120458891013847,4.703668861712128,-0.094,57.638888888888886,19.120458891013847,58.13089326302526,0,0,0,0,,
