symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
USUAL,2026-02-07T22:08:13.136Z,2026-02-07T22:08:13.136330Z,2026-02-08T00:08:13.136330Z,7317.651857,7,0.01559,12.828736369467084,5.860113421550097,1.018,35.66433566433567,12.828736369467084,67.97060692261316,0,0,0,0,,
WAL,2026-02-07T22:08:19.698Z,2026-02-07T22:08:19.698222Z,2026-02-08T00:08:19.698222Z,7311.089965,7,0.08515,11.7439812096304,4.767441860465108,0.703,39.16083916083916,11.7439812096304,78.74152049054956,2,0,2,0,1.0,False
YGG,2026-02-07T22:08:26.991Z,2026-02-07T22:08:26.992052Z,2026-02-08T00:08:26.992052Z,7303.796135,7,0.0431,46.40371229698509,6.94444444444445,2.857,37.76223776223776,46.40371229698509,69.65585943341355,0,0,0,0,,
1MBABYDOGE,2026-02-07T22:14:14.821Z,2026-02-07T22:14:14.822097Z,2026-02-08T00:14:14.822097Z,7552.146582,7,0.00040645000000000004,17.222290564645515,8.708343468742399,-4.038,28.67132867132867,17.222290564645515,48.16470139227209,1,0,1,0,1.0,False
BB,2026-02-07T22:14:57.020Z,2026-02-07T22:14:57.020890Z,2026-02-08T00:14:57.020890Z,7509.947789,7,0.03375,29.629629629628422,6.451612903225809,-1.159,28.321678321678323,29.629629629628422,62.836604086461854,0,0,0,0,,
CVX,2026-02-07T22:15:17.828Z,2026-02-07T22:15:17.828960Z,2026-02-08T00:15:17.828960Z,7489.139719,7,1.7715,39.51453570420488,4.68488566648075,1.242,29.72027972027972,39.51453570420488,72.16608699768402,12,2,8,2,0.5,False
DOGS,2026-02-07T22:15:27.068Z,2026-02-07T22:15:27.068707Z,2026-02-08T00:15:27.068707Z,7479.899972,7,2.955e-05,33.84094754653213,5.723905723905714,3.846,20.27972027972028,33.84094754653213,72.24280453897047,5,0,5,0,1.0,False
EDEN,2026-02-07T22:15:34.885Z,2026-02-07T22:15:34.885786Z,2026-02-08T00:15:34.885786Z,7472.082893,7,0.034699999999999995,57.636887608068825,7.428571428571422,-1.408,22.377622377622377,57.636887608068825,65.38127355296893,0,0,0,0,,
GMT,2026-02-07T22:15:47.130Z,2026-02-07T22:15:47.131842Z,2026-02-08T00:15:47.131842Z,7459.836837,7,0.013035000000000001,23.014959723820873,8.398133748055983,2.226,20.97902097902098,23.014959723820873,72.360979430601,1,0,1,0,1.0,False
LAYER,2026-02-07T22:16:04.201Z,2026-02-07T22:16:04.201687Z,2026-02-08T00:16:04.201687Z,7442.766992,7,0.0839,23.8379022646014,7.919621749408981,-0.118,18.88111888111888,23.8379022646014,62.66991536929961,2,0,1,1,0.0,False
MINA,2026-02-07T22:16:23.690Z,2026-02-07T22:16:23.690342Z,2026-02-08T00:16:23.690342Z,7423.278337,7,0.06605,15.140045420136694,6.586826347305391,-0.595,21.32867132867133,15.140045420136694,49.56163029687101,2,0,2,0,1.0,False
