symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
DOT,2026-01-24T21:57:36.656Z,2026-01-24T21:57:36.656992Z,2026-01-24T23:57:36.656992Z,7650.822414,7,1.9285,5.185377236194513,2.1354166666666745,0.471,74.47552447552448,5.185377236194513,62.44288354899266,23,14,9,0,0.8261,False
GUN,2026-01-24T21:57:58.339Z,2026-01-24T21:57:58.339901Z,2026-01-24T23:57:58.339901Z,7629.139505,7,0.031985,21.885258715022857,9.518072289156637,-4.268,78.67132867132867,21.885258715022857,61.610813802742555,27,26,1,0,0.8889,False
KERNEL,2026-01-24T21:58:07.195Z,2026-01-24T21:58:07.195798Z,2026-01-24T23:58:07.195798Z,7620.283608,7,0.0755,26.490066225166323,20.161290322580648,11.712,72.72727272727273,26.490066225166323,81.63446365378613,0,0,0,0,,
OPEN,2026-01-24T21:58:30.637Z,2026-01-24T21:58:30.637474Z,2026-01-24T23:58:30.637474Z,7596.841932,7,0.18885,26.476039184538017,20.5798749289369,14.369,83.91608391608392,26.476039184538017,72.07575192011677,18,4,14,0,0.9444,False
PENDLE,2026-01-24T21:58:37.936Z,2026-01-24T21:58:37.936846Z,2026-01-24T23:58:37.936846Z,7589.54256,7,2.0025,4.9937578027482346,3.709198813056378,0.049,80.06993006993007,4.9937578027482346,53.36753108295619,2,0,2,0,1.0,False
ROSE,2026-01-24T21:58:51.726Z,2026-01-24T21:58:51.726444Z,2026-01-24T23:58:51.726444Z,7575.752962,7,0.016184999999999998,6.178560395427614,7.938461538461556,-4.243,83.21678321678321,6.178560395427614,45.851772879582455,44,10,32,2,0.4545,False
SYRUP,2026-01-24T21:59:30.008Z,2026-01-24T21:59:30.009196Z,2026-01-24T23:59:30.009196Z,7537.47021,7,0.33215,9.03206382658338,5.081669691470049,2.607,81.46853146853147,9.03206382658338,58.876433510073426,24,17,0,7,0.7917,False
ZBT,2026-01-24T22:00:16.488Z,2026-01-24T22:00:16.489316Z,2026-01-25T00:00:16.489316Z,7490.99009,7,0.10445,9.573958831975968,9.537572254335252,0.777,78.32167832167832,9.573958831975968,51.9049781657689,0,0,0,0,,
ALGO,2026-01-24T22:06:09.723Z,2026-01-24T22:06:09.723843Z,2026-01-25T00:06:09.723843Z,7737.177872,7,0.11865,8.428150021070616,2.874049027895182,-1.744,71.32867132867133,8.428150021070616,61.77883499793124,9,2,7,0,0.3333,False
ALLO,2026-01-24T22:06:18.104Z,2026-01-24T22:06:18.104867Z,2026-01-25T00:06:18.104867Z,7728.796848,7,0.0917,21.81025081788503,8.138238573021182,6.028,58.74125874125874,21.81025081788503,77.33748056059993,44,2,42,0,0.5909,False
BONK,2026-01-24T22:06:43.934Z,2026-01-24T22:06:43.934603Z,2026-01-25T00:06:43.934603Z,7702.967112,7,8.845000000000001e-06,11.305822498586663,2.6936026936026867,-0.78,71.67832167832168,11.305822498586663,58.48828374452369,44,24,15,5,0.6136,False
DOLO,2026-01-24T22:07:01.721Z,2026-01-24T22:07:01.721609Z,2026-01-25T00:07:01.721609Z,7685.180106,7,0.05708,45.55010511562655,12.855398569684276,8.93,59.79020979020979,45.55010511562655,76.06563914158852,0,0,0,0,,
GALA,2026-01-24T22:07:30.460Z,2026-01-24T22:07:30.460580Z,2026-01-25T00:07:30.460580Z,7656.441135,7,0.006225,16.06425702811319,3.0595813204508864,-1.585,68.53146853146853,16.06425702811319,57.84719605017588,43,36,7,0,0.8605,False
JTO,2026-01-24T22:07:50.050Z,2026-01-24T22:07:50.051190Z,2026-01-25T00:07:50.051190Z,7636.850525,7,0.333,60.06006006006011,2.7439024390243927,0.923,63.98601398601399,60.06006006006011,58.49775705327778,9,6,3,0,0.7778,False
KAITO,2026-01-24T22:08:06.481Z,2026-01-24T22:08:06.481357Z,2026-01-25T00:08:06.481357Z,7620.420358,7,0.42169999999999996,18.970832345268377,5.977496483825591,3.998,68.18181818181819,18.970832345268377,72.03523741012773,12,1,11,0,0.6667,False
KITE,2026-01-24T22:08:16.206Z,2026-01-24T22:08:16.206459Z,2026-01-25T00:08:16.206459Z,7610.695256,7,0.1168,17.123287671233367,7.204861111111113,-3.112,65.73426573426573,17.123287671233367,66.79206658499787,2,1,1,0,1.0,False
MANTA,2026-01-24T22:08:22.525Z,2026-01-24T22:08:22.525670Z,2026-01-25T00:08:22.525670Z,7604.376045,7,0.07515,13.306719893546623,8.897742363877818,1.757,60.48951048951049,13.306719893546623,40.197990482316165,2,2,0,0,1.0,False
ONDO,2026-01-24T22:08:38.486Z,2026-01-24T22:08:38.486789Z,2026-01-25T00:08:38.486789Z,7588.414926,7,0.3427,5.836008170410795,2.383720930232554,-0.492,62.23776223776224,5.836008170410795,62.0273033218199,41,30,8,3,0.1707,False
UNI,2026-01-24T22:09:30.309Z,2026-01-24T22:09:30.309830Z,2026-01-25T00:09:30.309830Z,7536.591885,7,4.8525,2.0607934054599606,1.811445039110747,0.559,70.27972027972028,2.0607934054599606,61.42480237329536,40,5,29,6,0.825,False
VET,2026-01-24T22:09:38.679Z,2026-01-24T22:09:38.679839Z,2026-01-25T00:09:38.679839Z,7528.221876,7,0.010295,9.713453132588239,2.1297192642787968,1.275,60.83916083916084,9.713453132588239,57.98439690656664,6,3,3,0,0.0,False
WLD,2026-01-24T22:09:50.979Z,2026-01-24T22:09:50.980273Z,2026-01-25T00:09:50.980273Z,7515.921442,7,0.47035,2.126076326139874,2.4654622741764083,0.836,66.08391608391608,2.126076326139874,54.044300562079236,9,5,4,0,1.0,False
XPL,2026-01-24T22:10:00.435Z,2026-01-24T22:10:00.435401Z,2026-01-25T00:10:00.435401Z,7506.466314,7,0.12885,7.760962359331703,5.9143968871595405,4.812,72.02797202797203,7.760962359331703,77.8142420857564,3,0,3,0,0.3333,False
ZKC,2026-01-24T22:10:21.662Z,2026-01-24T22:10:21.663211Z,2026-01-25T00:10:21.663211Z,7485.238504,7,0.1162,17.211703958692404,8.844765342960292,6.95,58.39160839160839,17.211703958692404,67.70464157662717,0,0,0,0,,
ALT,2026-01-24T22:16:36.329Z,2026-01-24T22:16:36.329440Z,2026-01-25T00:16:36.329440Z,7710.238679,7,0.011949999999999999,16.736401673640938,6.239316239316252,3.54,47.2027972027972,16.736401673640938,70.83484644214785,6,4,2,0,1.0,False
BARD,2026-01-24T22:16:49.827Z,2026-01-24T22:16:49.828318Z,2026-01-25T00:16:49.828318Z,7696.739801,7,0.7903,20.245476401367153,3.1934071594128164,-0.141,46.50349650349651,20.245476401367153,35.30873833433436,0,0,0,0,,
CYBER,2026-01-24T22:17:06.009Z,2026-01-24T22:17:06.010059Z,2026-01-25T00:17:06.010059Z,7680.55806,7,0.7955000000000001,37.71213073538657,12.531017369727044,11.172,51.3986013986014,37.71213073538657,80.85005171404745,6,5,1,0,0.1667,False
ENS,2026-01-24T22:17:17.157Z,2026-01-24T22:17:17.157319Z,2026-01-25T00:17:17.157319Z,7669.4108,7,9.14,21.88183807439778,3.829321663019689,1.669,56.64335664335665,21.88183807439778,63.08614026687502,3,2,1,0,1.0,False
