symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
1000CHEEMS,2026-03-07T21:55:32.818Z,2026-03-07T21:55:32.818493Z,2026-03-07T23:55:32.818493Z,7775.865661,7,0.0004465,22.396416573348805,11.261261261261266,-9.572,24.738675958188153,22.396416573348805,38.99438181087034,18,2,16,0,-0.2778,False
1000SATS,2026-03-07T21:55:38.538Z,2026-03-07T21:55:38.539150Z,2026-03-07T23:55:38.539150Z,7770.145004,7,1.0665e-05,46.88232536333757,4.104477611940291,-2.634,25.78397212543554,46.88232536333757,33.367844391316446,61,29,29,3,0.3115,False
A,2026-03-07T21:55:53.247Z,2026-03-07T21:55:53.247357Z,2026-03-07T23:55:53.247357Z,7755.436797,7,0.0766,52.21932114882475,5.304010349288495,0.13,27.526132404181183,52.21932114882475,62.33066310966385,0,0,0,0,,
ACT,2026-03-07T21:56:00.876Z,2026-03-07T21:56:00.876901Z,2026-03-07T23:56:00.876901Z,7747.807253,7,0.01295,77.22007722007676,5.384615384615379,-2.256,27.874564459930312,77.22007722007676,56.3320586851488,1,0,1,0,1.0,False
CGPT,2026-03-07T21:56:33.935Z,2026-03-07T21:56:33.935518Z,2026-03-07T23:56:33.935518Z,7714.748636,7,0.02103,19.020446980503266,4.940047961630694,-3.113,20.209059233449477,19.020446980503266,40.67882139302461,0,0,0,0,,
CKB,2026-03-07T21:56:42.356Z,2026-03-07T21:56:42.356710Z,2026-03-07T23:56:42.356710Z,7706.327444,7,0.001422,28.12939521800197,3.9776692254012542,-2.117,22.99651567944251,28.12939521800197,61.799255707648115,12,0,12,0,-0.6667,False
COMP,2026-03-07T21:56:50.105Z,2026-03-07T21:56:50.105956Z,2026-03-07T23:56:50.105956Z,7698.578198,7,17.205,17.436791630338615,1.9562715765247405,0.0,17.073170731707318,17.436791630338615,59.473893209918785,63,23,31,9,0.0635,False
DOLO,2026-03-07T21:56:57.454Z,2026-03-07T21:56:57.455108Z,2026-03-07T23:56:57.455108Z,7691.229046,7,0.032549999999999996,24.57757296467087,4.57555689343769,-2.894,26.829268292682926,24.57757296467087,46.708721932755694,0,0,0,0,,
ENJ,2026-03-07T21:57:05.054Z,2026-03-07T21:57:05.055269Z,2026-03-07T23:57:05.055269Z,7683.628885,7,0.017675,16.973125884018245,4.0022547914317865,-3.535,30.313588850174217,16.973125884018245,58.057373524774434,28,7,18,3,-0.1429,False
ETC,2026-03-07T21:57:13.222Z,2026-03-07T21:57:13.222349Z,2026-03-07T23:57:13.222349Z,7675.461805,7,8.114999999999998,12.322858903265297,2.337023370233696,-0.733,26.13240418118467,12.322858903265297,40.81225098469298,2,0,2,0,0.0,False
FLUX,2026-03-07T21:57:20.665Z,2026-03-07T21:57:20.665839Z,2026-03-07T23:57:20.665839Z,7668.018315,7,0.0558,35.84229390680982,4.448398576512459,-0.882,17.421602787456447,35.84229390680982,64.61323172608093,3,2,1,0,1.0,False
GRT,2026-03-07T21:57:25.623Z,2026-03-07T21:57:25.623439Z,2026-03-07T23:57:25.623439Z,7663.060715,7,0.02509,15.942606616182477,2.6629570747217826,-2.101,29.965156794425088,15.942606616182477,60.318937003083114,20,8,10,2,0.05,False
HIVE,2026-03-07T21:57:33.563Z,2026-03-07T21:57:33.564161Z,2026-03-07T23:57:33.564161Z,7655.119993,7,0.06175,48.582995951416144,3.4426229508196684,-2.4,16.72473867595819,48.582995951416144,28.170187272832713,2,0,2,0,0.0,False
