symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
A,2025-12-27T21:55:05.841Z,2025-12-27T21:55:05.842012Z,2025-12-27T23:55:05.842012Z,7528.244472,7,0.15915,6.283380458687825,5.803571428571427,4.117,52.142857142857146,6.283380458687825,65.75118391876497,0,0,0,0,,
APE,2025-12-27T21:55:11.151Z,2025-12-27T21:55:11.151277Z,2025-12-27T23:55:11.151277Z,7522.935207,7,0.20950000000000002,9.546539379475213,2.5853658536585367,0.441,46.42857142857143,9.546539379475213,70.5482392559603,59,31,27,1,0.9322,False
BB,2025-12-27T21:55:26.495Z,2025-12-27T21:55:26.495306Z,2025-12-27T23:55:26.495306Z,7507.591178,7,0.058050000000000004,17.226528854435127,7.75716694772344,7.428,49.285714285714285,17.226528854435127,83.80790603573503,0,0,0,0,,
BROCCOLI714,2025-12-27T21:55:39.451Z,2025-12-27T21:55:39.451878Z,2025-12-27T23:55:39.451878Z,7494.634606,7,0.012785000000000001,23.464998044583893,4.874213836477994,1.76,50.357142857142854,23.464998044583893,75.03167112480375,0,0,0,0,,
CAKE,2025-12-27T21:55:44.658Z,2025-12-27T21:55:44.658460Z,2025-12-27T23:55:44.658460Z,7489.428024,7,1.8565,5.386479935361647,1.9104803493449858,1.271,50.714285714285715,5.386479935361647,68.9245324839187,26,16,10,0,0.9615,False
CETUS,2025-12-27T21:55:53.007Z,2025-12-27T21:55:53.007537Z,2025-12-27T23:55:53.007537Z,7481.078947,7,0.02375,42.10526315789594,3.8626609442060147,2.193,50.0,42.10526315789594,72.9277090086117,0,0,0,0,,
ETHFI,2025-12-27T21:56:09.584Z,2025-12-27T21:56:09.584367Z,2025-12-27T23:56:09.584367Z,7464.502117,7,0.7155,13.976240391334743,2.698863636363639,1.295,53.214285714285715,13.976240391334743,70.73339923335533,0,0,0,0,,
HMSTR,2025-12-27T21:56:17.160Z,2025-12-27T21:56:17.160333Z,2025-12-27T23:56:17.160333Z,7456.926151,7,0.0002215,9.029345372460716,5.306122448979598,-1.956,46.785714285714285,9.029345372460716,63.12556757474877,1,0,1,0,1.0,False
IOTA,2025-12-27T21:56:33.079Z,2025-12-27T21:56:33.079694Z,2025-12-27T23:56:33.079694Z,7441.00679,7,0.08735000000000001,11.44819690898716,3.480278422273785,2.864,55.0,11.44819690898716,64.60955507340685,5,2,2,1,0.2,False
LAYER,2025-12-27T21:56:44.473Z,2025-12-27T21:56:44.473695Z,2025-12-27T23:56:44.473695Z,7429.612789,7,0.17165,29.12904165452959,7.222548443922492,-3.129,45.0,29.12904165452959,65.75500650038863,4,3,1,0,0.75,False
MAGIC,2025-12-27T21:56:56.519Z,2025-12-27T21:56:56.519234Z,2025-12-27T23:56:56.519234Z,7417.56725,7,0.09845000000000001,10.15744032503838,5.544147843942508,2.096,47.5,10.15744032503838,67.69545919168927,50,15,31,4,0.74,False
PARTI,2025-12-27T21:57:16.922Z,2025-12-27T21:57:16.922663Z,2025-12-27T23:57:16.922663Z,7397.163821,7,0.107,18.691588785047266,4.664179104477616,3.475,48.57142857142857,18.691588785047266,64.27072759487655,14,14,0,0,0.7857,False
PROVE,2025-12-27T21:57:29.755Z,2025-12-27T21:57:29.755769Z,2025-12-27T23:57:29.755769Z,7384.330715,7,0.40249999999999997,4.968944099379714,3.1147952775684415,0.075,56.42857142857143,4.968944099379714,66.98139080367396,0,0,0,0,,
RAY,2025-12-27T21:57:36.990Z,2025-12-27T21:57:36.990679Z,2025-12-27T23:57:36.990679Z,7377.095805,7,0.9375,10.666666666665492,2.076502732240439,1.105,57.142857142857146,10.666666666665492,73.71475124740469,51,11,38,2,0.7647,False
ROSE,2025-12-27T21:57:43.683Z,2025-12-27T21:57:43.684079Z,2025-12-27T23:57:43.684079Z,7370.402405,7,0.01157,17.286084701814335,9.957081545064389,9.906,56.785714285714285,17.286084701814335,66.347841361781,66,22,41,3,0.4242,False
STO,2025-12-27T21:58:03.606Z,2025-12-27T21:58:03.606493Z,2025-12-27T23:58:03.606493Z,7350.479991,7,0.09285,32.31017770597681,6.752411575562702,-4.308,54.642857142857146,32.31017770597681,59.72544401329524,5,3,1,1,0.4,False
TST,2025-12-27T21:58:10.353Z,2025-12-27T21:58:10.353276Z,2025-12-27T23:58:10.353276Z,7343.733208,7,0.01898,10.53740779768134,4.685890834191561,2.318,56.07142857142857,10.53740779768134,73.53422777749617,0,0,0,0,,
TURBO,2025-12-27T21:58:15.714Z,2025-12-27T21:58:15.714429Z,2025-12-27T23:58:15.714429Z,7338.372055,7,0.0017304999999999998,5.778676683039099,3.218256290228199,0.767,53.92857142857143,5.778676683039099,71.59356681287582,17,8,9,0,1.0,False
USUAL,2025-12-27T21:58:20.924Z,2025-12-27T21:58:20.924538Z,2025-12-27T23:58:20.924538Z,7333.161946,7,0.02605,38.38771593090321,5.098039215686271,-0.391,51.785714285714285,38.38771593090321,57.905183177865986,5,3,1,1,0.8,False
ALT,2025-12-27T22:04:53.088Z,2025-12-27T22:04:53.088209Z,2025-12-28T00:04:53.088209Z,7540.198401,7,0.012065,8.288437629507937,3.986710963455146,3.883,37.857142857142854,8.288437629507937,74.96147136219686,10,8,2,0,1.0,False
BABY,2025-12-27T22:05:00.372Z,2025-12-27T22:05:00.372871Z,2025-12-28T00:05:00.372871Z,7532.913739,7,0.017485,28.595939376609337,4.0091638029782315,0.808,40.0,28.595939376609337,52.957397179313894,0,0,0,0,,
BARD,2025-12-27T22:05:07.719Z,2025-12-27T22:05:07.720010Z,2025-12-28T00:05:07.720010Z,7525.5666,7,0.80045,18.739459054282676,2.015775635407538,-0.1,37.142857142857146,18.739459054282676,64.93421249388042,1,0,1,0,1.0,False
BMT,2025-12-27T22:05:15.065Z,2025-12-27T22:05:15.065861Z,2025-12-28T00:05:15.065861Z,7518.220749,7,0.024149999999999998,41.40786749482377,5.020920502092049,-1.24,31.428571428571427,41.40786749482377,64.80685145461229,4,2,2,0,0.75,False
C,2025-12-27T22:05:22.891Z,2025-12-27T22:05:22.891566Z,2025-12-28T00:05:22.891566Z,7510.395044,7,0.08865,11.28031584884409,8.916478555304746,-0.784,30.714285714285715,11.28031584884409,64.05872390737764,0,0,0,0,,
CHESS,2025-12-27T22:05:29.891Z,2025-12-27T22:05:29.891777Z,2025-12-28T00:05:29.891777Z,7503.394833,7,0.034659999999999996,11.540680900174642,5.909752547307124,-2.911,35.0,11.540680900174642,63.057794353820874,1,1,0,0,1.0,False
COW,2025-12-27T22:05:44.739Z,2025-12-27T22:05:44.739466Z,2025-12-28T00:05:44.739466Z,7488.547144,7,0.2157,9.272137227629948,2.144522144522141,-1.47,36.42857142857143,9.272137227629948,58.8548137435973,0,0,0,0,,
F,2025-12-27T22:05:54.372Z,2025-12-27T22:05:54.372465Z,2025-12-28T00:05:54.372465Z,7478.914145,7,0.007815,12.795905310301292,5.526992287917724,-2.138,41.785714285714285,12.795905310301292,62.95801157104607,0,0,0,0,,
FF,2025-12-27T22:05:59.656Z,2025-12-27T22:05:59.656860Z,2025-12-28T00:05:59.656860Z,7473.62975,7,0.096165,30.156501845787187,3.5157062617016934,0.691,37.5,30.156501845787187,42.400420057842936,0,0,0,0,,
FLOKI,2025-12-27T22:06:05.128Z,2025-12-27T22:06:05.129110Z,2025-12-28T00:06:05.129110Z,7468.1575,7,4.0855e-05,2.4476808224211473,2.4480712166172,1.43,38.214285714285715,2.4476808224211473,57.053739673325616,11,5,6,0,0.8182,False
HOLO,2025-12-27T22:06:26.168Z,2025-12-27T22:06:26.169051Z,2025-12-28T00:06:26.169051Z,7447.117559,7,0.0756,26.455026455027213,7.124010554089712,1.202,32.142857142857146,26.455026455027213,48.62467926020066,20,9,11,0,1.0,False
IMX,2025-12-27T22:06:43.409Z,2025-12-27T22:06:43.409779Z,2025-12-28T00:06:43.409779Z,7429.876831,7,0.2425,41.237113402061894,3.4042553191489278,0.0,32.857142857142854,41.237113402061894,63.008230678196135,57,19,36,2,0.8596,False
MET,2025-12-27T22:06:54.858Z,2025-12-27T22:06:54.858144Z,2025-12-28T00:06:54.858144Z,7418.428466,7,0.2552,23.510971786833444,3.86567746973838,2.686,34.642857142857146,23.510971786833444,68.92921743268748,17,12,5,0,0.6471,False
MINA,2025-12-27T22:07:04.450Z,2025-12-27T22:07:04.450334Z,2025-12-28T00:07:04.450334Z,7408.836276,7,0.0821,24.360535931789506,8.669108669108663,5.951,36.785714285714285,24.360535931789506,51.74045975489996,1,0,1,0,1.0,False
NEIRO,2025-12-27T22:07:09.973Z,2025-12-27T22:07:09.974040Z,2025-12-28T00:07:09.974040Z,7403.31257,7,0.000110305,13.598658265718115,2.4684585847504095,1.381,31.785714285714285,13.598658265718115,76.47123978755403,14,12,0,2,0.7857,False
OPEN,2025-12-27T22:07:18.011Z,2025-12-27T22:07:18.011556Z,2025-12-28T00:07:18.011556Z,7395.275054,7,0.16399999999999998,12.195121951219864,4.761904761904763,0.183,38.57142857142857,12.195121951219864,58.44085155714273,24,10,13,1,0.7083,False
ORCA,2025-12-27T22:07:25.821Z,2025-12-27T22:07:25.821707Z,2025-12-28T00:07:25.821707Z,7387.464903,7,1.1284999999999998,8.861320336731167,2.228163992869867,1.538,39.642857142857146,8.861320336731167,69.63885056459995,34,23,7,4,0.8529,False
PEOPLE,2025-12-27T22:07:33.342Z,2025-12-27T22:07:33.342241Z,2025-12-28T00:07:33.342241Z,7379.944369,7,0.009515,10.509721492381848,2.645502645502648,2.052,31.071428571428573,10.509721492381848,75.42736716846595,11,7,2,2,0.9091,False
PYTH,2025-12-27T22:07:38.348Z,2025-12-27T22:07:38.348606Z,2025-12-28T00:07:38.348606Z,7374.938004,7,0.06175,16.19433198380613,3.4539473684210487,2.185,42.142857142857146,16.19433198380613,76.12893559030057,6,3,3,0,0.8333,False
RPL,2025-12-27T22:07:57.160Z,2025-12-27T22:07:57.161158Z,2025-12-28T00:07:57.161158Z,7356.125452,7,2.005,49.8753117206972,10.500000000000009,3.093,33.214285714285715,49.8753117206972,62.67831296353579,0,0,0,0,,
RVN,2025-12-27T22:08:04.817Z,2025-12-27T22:08:04.817728Z,2025-12-28T00:08:04.817728Z,7348.468882,7,0.00723,27.662517289073378,5.940594059405944,5.052,35.714285714285715,27.662517289073378,73.96109968243162,0,0,0,0,,
SAND,2025-12-27T22:08:10.175Z,2025-12-27T22:08:10.176048Z,2025-12-28T00:08:10.176048Z,7343.110562,7,0.1158,17.27115716753072,3.433098591549296,1.61,30.357142857142858,17.27115716753072,75.63835566769599,31,8,22,1,0.2903,False
STX,2025-12-27T22:08:18.071Z,2025-12-27T22:08:18.071723Z,2025-12-28T00:08:18.071723Z,7335.214887,7,0.26575,3.7629350893692943,4.6857142857142975,4.208,41.07142857142857,3.7629350893692943,75.45177319655146,58,20,32,6,0.4655,False
SXT,2025-12-27T22:08:26.229Z,2025-12-27T22:08:26.229726Z,2025-12-28T00:08:26.229726Z,7327.056884,7,0.025349999999999998,39.44773175542383,3.5573122529644188,2.016,29.642857142857142,39.44773175542383,48.7659398579934,5,1,4,0,-0.6,False
BEAMX,2025-12-27T22:15:09.782Z,2025-12-27T22:15:09.782599Z,2025-12-28T00:15:09.782599Z,7523.012063,7,0.002967,13.48163127738343,4.01785714285714,3.963,28.214285714285715,13.48163127738343,74.30163722223288,2,0,2,0,0.0,False
CFX,2025-12-27T22:15:14.787Z,2025-12-27T22:15:14.787132Z,2025-12-28T00:15:14.787132Z,7518.00753,7,0.07314999999999999,13.670539986329853,2.043596730245233,1.521,18.928571428571427,13.670539986329853,63.925909221788444,3,1,2,0,1.0,False
CGPT,2025-12-27T22:15:21.373Z,2025-12-27T22:15:21.373587Z,2025-12-28T00:15:21.373587Z,7511.421075,7,0.03073,32.54149040026013,5.862758161225853,3.553,15.357142857142858,32.54149040026013,70.51554799733279,7,3,4,0,1.0,False
CKB,2025-12-27T22:15:26.702Z,2025-12-27T22:15:26.702346Z,2025-12-28T00:15:26.702346Z,7506.092316,7,0.002487,8.041817450744935,4.129190515126736,3.033,25.714285714285715,8.041817450744935,68.5926421648917,4,0,4,0,-0.5,False
CVC,2025-12-27T22:15:33.966Z,2025-12-27T22:15:33.966927Z,2025-12-28T00:15:33.966927Z,7498.827735,7,0.041655,21.606049693914247,3.3478893740902462,1.477,24.642857142857142,21.606049693914247,55.05026315935366,43,10,25,8,0.2558,False
CVX,2025-12-27T22:15:39.002Z,2025-12-27T22:15:39.002973Z,2025-12-28T00:15:39.002973Z,7493.791689,7,1.8530000000000002,32.379924446842985,3.549972692517759,-0.109,18.214285714285715,32.379924446842985,66.30276505192809,6,0,5,1,0.5,False
CYBER,2025-12-27T22:15:46.469Z,2025-12-27T22:15:46.469386Z,2025-12-28T00:15:46.469386Z,7486.325276,7,0.725,27.586206896551747,3.8888888888888924,1.983,20.357142857142858,27.586206896551747,41.03103624128735,0,0,0,0,,
EDEN,2025-12-27T22:15:52.943Z,2025-12-27T22:15:52.943741Z,2025-12-28T00:15:52.943741Z,7479.850921,7,0.0676,29.585798816566847,6.962962962962957,0.446,27.5,29.585798816566847,67.85090320121668,1,0,1,0,0.0,False
ENS,2025-12-27T22:15:58.597Z,2025-12-27T22:15:58.597642Z,2025-12-28T00:15:58.597642Z,7474.19702,7,9.795,10.209290454315022,3.4020618556701043,3.082,16.428571428571427,10.209290454315022,72.37848783726021,4,1,3,0,0.75,False
ENSO,2025-12-27T22:16:06.242Z,2025-12-27T22:16:06.243094Z,2025-12-28T00:16:06.243094Z,7466.551568,7,0.6935,14.419610670511908,5.619596541786733,-3.208,26.785714285714285,14.419610670511908,34.55552322046846,0,0,0,0,,
EUL,2025-12-27T22:16:10.902Z,2025-12-27T22:16:10.902929Z,2025-12-28T00:16:10.902929Z,7461.891733,7,2.9364999999999997,3.405414609228299,1.8965517241379366,0.45,16.785714285714285,3.405414609228299,66.22268882456223,2,0,2,0,1.0,False
