symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
0G,2026-04-04T21:58:44.485Z,2026-04-04T21:58:44.486184Z,2026-04-04T23:58:44.486184Z,7580.788839,7,0.5015000000000001,19.94017946161517,7.6152304609218495,-5.313,75.0,19.94017946161517,62.84922359106455,21,9,11,1,-0.2381,False
APE,2026-04-04T21:58:52.880Z,2026-04-04T21:58:52.881072Z,2026-04-04T23:58:52.881072Z,7572.393951,7,0.08615,11.607661056297488,11.990686845168804,-2.828,80.90277777777777,11.607661056297488,31.134887276284257,18,10,7,1,0.6667,False
APT,2026-04-04T21:58:58.189Z,2026-04-04T21:58:58.189678Z,2026-04-04T23:58:58.189678Z,7567.085345,7,0.8485,11.785503830288755,1.6489988221437002,-0.352,77.77777777777777,11.785503830288755,63.69684628089615,5,2,2,1,1.0,False
ARB,2026-04-04T21:59:03.150Z,2026-04-04T21:59:03.150417Z,2026-04-04T23:59:03.150417Z,7562.124606,7,0.09275,10.781671159028463,2.475780409041992,0.216,82.98611111111111,10.781671159028463,57.853761073362044,13,6,4,3,0.6923,False
ASTER,2026-04-04T21:59:09.028Z,2026-04-04T21:59:09.028299Z,2026-04-04T23:59:09.028299Z,7556.246724,7,0.6665000000000001,15.003750937734445,3.0030030030030055,1.835,86.11111111111111,15.003750937734445,66.00190297830132,3,1,2,0,1.0,False
BANK,2026-04-04T21:59:20.135Z,2026-04-04T21:59:20.135788Z,2026-04-04T23:59:20.135788Z,7545.139235,7,0.0284,70.4225352112684,11.805555555555557,-2.041,75.34722222222223,70.4225352112684,60.600589976715746,1,1,0,0,1.0,False
BARD,2026-04-04T21:59:25.186Z,2026-04-04T21:59:25.186504Z,2026-04-04T23:59:25.186504Z,7540.088519,7,0.31089999999999995,19.29880990672208,20.967218435572864,3.355,84.02777777777777,19.29880990672208,69.40378605853779,0,0,0,0,,
BONK,2026-04-04T21:59:34.725Z,2026-04-04T21:59:34.725381Z,2026-04-04T23:59:34.725381Z,7530.549642,7,5.695e-06,17.55926251097437,2.447552447552439,0.0,83.68055555555556,17.55926251097437,69.94158239609106,11,7,4,0,1.0,False
CAKE,2026-04-04T21:59:39.666Z,2026-04-04T21:59:39.666164Z,2026-04-04T23:59:39.666164Z,7525.608859,7,1.4155,7.064641469444648,5.957446808510644,4.755,75.69444444444444,7.064641469444648,62.28086995110664,0,0,0,0,,
CRV,2026-04-04T21:59:51.476Z,2026-04-04T21:59:51.477163Z,2026-04-04T23:59:51.477163Z,7513.79786,7,0.21445,4.663091629750011,3.517823639774863,0.947,76.38888888888889,4.663091629750011,70.22044706216448,1,0,1,0,1.0,False
DASH,2026-04-04T21:59:56.903Z,2026-04-04T21:59:56.903539Z,2026-04-04T23:59:56.903539Z,7508.371484,7,30.83,12.974375608174732,3.257650542941764,1.571,74.30555555555556,12.974375608174732,53.44286031074822,10,4,6,0,1.0,False
DOT,2026-04-04T22:00:02.290Z,2026-04-04T22:00:02.291116Z,2026-04-05T00:00:02.291116Z,7502.983907,7,1.2525,7.984031936126866,2.549800796812734,0.965,78.47222222222223,7.984031936126866,69.62654063878519,12,4,5,3,0.8333,False
ETC,2026-04-04T22:00:10.537Z,2026-04-04T22:00:10.537989Z,2026-04-05T00:00:10.537989Z,7494.737034,7,8.614999999999998,11.60766105629691,10.770975056689334,8.354,77.43055555555556,11.60766105629691,75.91600243130135,7,5,1,1,0.7143,False
ETHFI,2026-04-04T22:00:15.821Z,2026-04-04T22:00:15.822143Z,2026-04-05T00:00:15.822143Z,7489.45288,7,0.4405,22.701475595913756,2.500000000000002,-0.227,81.94444444444444,22.701475595913756,66.55720212052724,2,1,1,0,1.0,False
ICP,2026-04-04T22:00:24.643Z,2026-04-04T22:00:24.643386Z,2026-04-05T00:00:24.643386Z,7480.631637,7,2.2935,4.360148245039851,2.15424386040499,1.531,84.375,4.360148245039851,73.6199615816396,27,13,13,1,0.6667,False
JTO,2026-04-04T22:00:29.794Z,2026-04-04T22:00:29.794554Z,2026-04-05T00:00:29.794554Z,7475.480469,7,0.27459999999999996,14.566642388929772,22.778793418647172,5.803,83.33333333333333,14.566642388929772,67.78281162241944,3,2,1,0,0.6667,False
LINEA,2026-04-04T22:00:41.927Z,2026-04-04T22:00:41.927805Z,2026-04-05T00:00:41.927805Z,7463.347218,7,0.0033550000000000003,29.80625931445611,10.876132930513585,7.818,85.41666666666667,29.80625931445611,69.08512799286983,3,1,0,2,-0.3333,False
OP,2026-04-04T22:00:47.661Z,2026-04-04T22:00:47.661868Z,2026-04-05T00:00:47.661868Z,7457.613155,7,0.11044999999999999,9.053870529651686,2.8105167724388083,0.0,78.81944444444444,9.053870529651686,69.26291361274748,65,29,28,8,0.2308,False
RESOLV,2026-04-04T22:01:02.594Z,2026-04-04T22:01:02.594449Z,2026-04-05T00:01:02.594449Z,7442.680574,7,0.03995,25.031289111389952,4.071246819338415,1.028,73.61111111111111,25.031289111389952,53.15074960720455,0,0,0,0,,
SAHARA,2026-04-04T22:01:10.244Z,2026-04-04T22:01:10.244628Z,2026-04-05T00:01:10.244628Z,7435.030395,7,0.023629999999999998,25.391451544647072,26.1222744762719,13.599,82.63888888888889,25.391451544647072,58.62373096928417,1,0,0,1,1.0,False
THETA,2026-04-04T22:01:24.787Z,2026-04-04T22:01:24.787644Z,2026-04-05T00:01:24.787644Z,7420.487379,7,0.1585,63.09148264984233,19.875776397515526,9.524,78.125,63.09148264984233,74.56179140049362,1,1,0,0,1.0,False
TWT,2026-04-04T22:01:31.642Z,2026-04-04T22:01:31.642320Z,2026-04-05T00:01:31.642320Z,7413.632703,7,0.3993,25.04382669671928,3.8028521391043264,0.96,72.56944444444444,25.04382669671928,66.66275960777672,1,0,1,0,1.0,False
UNI,2026-04-04T22:01:37.269Z,2026-04-04T22:01:37.269287Z,2026-04-05T00:01:37.269287Z,7408.005736,7,3.1285,3.196420009588908,2.812400127836372,-1.418,85.76388888888889,3.196420009588908,67.79302852620782,10,4,5,1,0.7,False
VET,2026-04-04T22:01:44.609Z,2026-04-04T22:01:44.609682Z,2026-04-05T00:01:44.609682Z,7400.665341,7,0.0074415,6.719075455217087,10.095442935878477,6.287,82.29166666666667,6.719075455217087,71.5719746800643,2,1,1,0,1.0,False
2Z,2026-04-04T22:07:48.031Z,2026-04-04T22:07:48.032057Z,2026-04-05T00:07:48.032057Z,7637.479861,7,0.0789,10.139416983523034,6.511862695608276,4.167,67.70833333333333,10.139416983523034,63.350948132448124,0,0,0,0,,
AIXBT,2026-04-04T22:07:54.812Z,2026-04-04T22:07:54.813394Z,2026-04-05T00:07:54.813394Z,7630.698524,7,0.0225,88.88888888888835,6.637168141592912,2.262,60.06944444444444,88.88888888888835,52.65388502229457,0,0,0,0,,
CHZ,2026-04-04T22:08:30.415Z,2026-04-04T22:08:30.416183Z,2026-04-05T00:08:30.416183Z,7595.095735,7,0.038935,12.841916013869637,2.8549382716049383,-1.843,62.84722222222222,12.841916013869637,44.773803737060774,2,2,0,0,0.0,False
DYDX,2026-04-04T22:08:36.418Z,2026-04-04T22:08:36.418989Z,2026-04-05T00:08:36.418989Z,7589.092929,7,0.10295,9.713453132587565,3.917727717923594,0.591,68.05555555555556,9.713453132587565,65.69397027457846,0,0,0,0,,
EGLD,2026-04-04T22:08:42.864Z,2026-04-04T22:08:42.865074Z,2026-04-05T00:08:42.865074Z,7582.646844,7,3.7649999999999997,26.56042496680008,2.3809523809523774,0.0,62.15277777777778,26.56042496680008,67.79964594383016,5,3,2,0,1.0,False
ENSO,2026-04-04T22:08:49.702Z,2026-04-04T22:08:49.703148Z,2026-04-05T00:08:49.703148Z,7575.80877,7,0.9285000000000001,10.770059235325803,6.142241379310338,1.532,67.01388888888889,10.770059235325803,68.60349458301562,1,1,0,0,-1.0,False
EUL,2026-04-04T22:08:56.234Z,2026-04-04T22:08:56.234172Z,2026-04-05T00:08:56.234172Z,7569.277746,7,0.936,21.367521367521388,10.212765957446807,6.818,68.75,21.367521367521388,68.97036039172602,35,2,30,3,-0.0857,False
FIL,2026-04-04T22:09:02.634Z,2026-04-04T22:09:02.634864Z,2026-04-05T00:09:02.634864Z,7562.877054,7,0.8374999999999999,11.940298507462698,2.4911032028469773,0.597,72.22222222222223,11.940298507462698,54.820471462686825,4,1,3,0,1.0,False
GALA,2026-04-04T22:09:13.371Z,2026-04-04T22:09:13.371732Z,2026-04-05T00:09:13.371732Z,7552.140186,7,0.0029249999999999996,34.18803418803429,3.44827586206896,-0.344,59.375,34.18803418803429,61.47520168456536,1,1,0,0,1.0,False
JUP,2026-04-04T22:09:29.846Z,2026-04-04T22:09:29.846727Z,2026-04-05T00:09:29.846727Z,7535.665191,7,0.16275,6.144393241166759,2.1498771498771516,-0.428,63.888888888888886,6.144393241166759,68.88544898349556,10,7,3,0,0.8,False
LDO,2026-04-04T22:09:36.388Z,2026-04-04T22:09:36.389058Z,2026-04-05T00:09:36.389058Z,7529.12286,7,0.31465,9.534403305260527,1.7126546146527164,0.191,62.5,9.534403305260527,67.45889495510305,0,0,0,0,,
ONDO,2026-04-04T22:09:48.117Z,2026-04-04T22:09:48.117639Z,2026-04-05T00:09:48.117639Z,7517.394279,7,0.2545,7.8585461689578775,2.382812499999998,-1.765,64.23611111111111,7.8585461689578775,63.468601150362886,3,1,2,0,0.3333,False
ONT,2026-04-04T22:09:52.948Z,2026-04-04T22:09:52.948428Z,2026-04-05T00:09:52.948428Z,7512.56349,7,0.094485,58.21029793088796,13.849431818181829,-4.874,69.09722222222223,58.21029793088796,62.660803175540096,0,0,0,0,,
PYTH,2026-04-04T22:10:14.809Z,2026-04-04T22:10:14.809575Z,2026-04-05T00:10:14.809575Z,7490.702343,7,0.04075,24.5398773006142,2.9126213592233,1.229,59.02777777777778,24.5398773006142,68.9446267984985,2,1,1,0,1.0,False
SAND,2026-04-04T22:10:34.991Z,2026-04-04T22:10:34.991250Z,2026-04-05T00:10:34.991250Z,7470.520668,7,0.07715,12.961762799741136,2.4547803617571047,0.389,71.875,12.961762799741136,70.32133152501136,45,12,30,3,0.0222,False
SIGN,2026-04-04T22:10:40.059Z,2026-04-04T22:10:40.059571Z,2026-04-05T00:10:40.059571Z,7465.452347,7,0.036489999999999995,5.480953685941131,12.321077743474595,0.678,70.83333333333333,5.480953685941131,47.207501355293935,3,0,3,0,1.0,False
SOMI,2026-04-04T22:10:50.440Z,2026-04-04T22:10:50.440645Z,2026-04-05T00:10:50.440645Z,7455.071273,7,0.15705,6.3673989175414825,4.209183673469385,1.031,58.68055555555556,6.3673989175414825,66.01608921140975,0,0,0,0,,
