symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
MORPHO,2026-08-08T22:18:25.869Z,2026-08-08T22:18:25.870091Z,2026-08-09T00:18:25.870091Z,7300.232888,7,1.928,10.373443983402499,5.885389778007233,4.873,62.77372262773723,10.373443983402499,63.357330681210115,4,2,0,2,1.0,False
NEIRO,2026-08-08T22:18:35.871Z,2026-08-08T22:18:35.871552Z,2026-08-09T00:18:35.871552Z,7290.231427,7,6.583500000000001e-05,10.632642211590248,8.021308980213083,6.725,68.24817518248175,10.632642211590248,60.67472631761494,26,25,1,0,0.6538,False
RSR,2026-08-08T22:19:05.864Z,2026-08-08T22:19:05.865129Z,2026-08-09T00:19:05.865129Z,7260.23785,7,0.0012715,7.864726700746488,8.613938919342216,5.363,60.948905109489054,7.864726700746488,73.96196575134147,2,1,0,1,1.0,False
SAHARA,2026-08-08T22:19:13.565Z,2026-08-08T22:19:13.565770Z,2026-08-09T00:19:13.565770Z,7252.537209,7,0.008475,11.799410029498043,6.462984723854291,2.407,58.02919708029197,11.799410029498043,66.57296996075718,0,0,0,0,,False
STRK,2026-08-08T22:19:28.019Z,2026-08-08T22:19:28.019851Z,2026-08-09T00:19:28.019851Z,7238.083128,7,0.025105000000000002,3.98327026488731,4.165013883379607,1.53,66.05839416058394,3.98327026488731,69.42725058855963,1,0,1,0,1.0,False
TLM,2026-08-08T22:19:40.415Z,2026-08-08T22:19:40.415329Z,2026-08-09T00:19:40.415329Z,7225.68765,7,0.001676,11.933174224343967,9.38824954572986,4.56,64.96350364963503,11.933174224343967,47.728293205096215,0,0,0,0,,False
TWT,2026-08-08T22:19:46.498Z,2026-08-08T22:19:46.498846Z,2026-08-09T00:19:46.498846Z,7219.604133,7,0.39875,17.55485893417013,3.6186673321687084,1.52,70.43795620437956,17.55485893417013,60.199179137027734,2,2,0,0,0.0,False
AIXBT,2026-08-08T22:25:50.078Z,2026-08-08T22:25:50.078616Z,2026-08-09T00:25:50.078616Z,7456.977317,7,0.018215000000000002,27.44990392533514,8.944444444444446,3.926,48.90510948905109,27.44990392533514,49.81217102099493,0,0,0,0,,False
APE,2026-08-08T22:25:58.294Z,2026-08-08T22:25:58.294334Z,2026-08-09T00:25:58.294334Z,7448.761599,7,0.13345,7.493443237168733,2.1820917983446306,0.606,51.09489051094891,7.493443237168733,72.1710381561863,8,5,1,2,0.75,False
C,2026-08-08T22:26:10.831Z,2026-08-08T22:26:10.831677Z,2026-08-09T00:26:10.831677Z,7436.224256,7,0.06185,16.168148746967812,12.60364842454394,7.295,49.27007299270073,16.168148746967812,72.91725941170417,0,0,0,0,,False
CFX,2026-08-08T22:26:18.296Z,2026-08-08T22:26:18.297168Z,2026-08-09T00:26:18.297168Z,7428.758765,7,0.042219999999999994,4.737091425864326,4.143843772326741,3.859,43.43065693430657,4.737091425864326,69.92789991163278,0,0,0,0,,False
COTI,2026-08-08T22:26:31.786Z,2026-08-08T22:26:31.786938Z,2026-08-09T00:26:31.786938Z,7415.268995,7,0.012275000000000001,24.4399185336053,8.990536277602526,-1.015,48.54014598540146,24.4399185336053,66.22134682539019,2,0,2,0,1.0,False
ENSO,2026-08-08T22:26:51.761Z,2026-08-08T22:26:51.761933Z,2026-08-09T00:26:51.761933Z,7395.294,7,0.986,20.283975659229228,8.02083333333333,-4.762,53.284671532846716,20.283975659229228,62.71382297512121,0,0,0,0,,False
INIT,2026-08-08T22:27:32.056Z,2026-08-08T22:27:32.057172Z,2026-08-09T00:27:32.057172Z,7354.998761,7,0.053099999999999994,37.66478342749507,7.063197026022301,4.669,47.81021897810219,37.66478342749507,74.3965545345987,0,0,0,0,,False
KITE,2026-08-08T22:27:40.327Z,2026-08-08T22:27:40.327911Z,2026-08-09T00:27:40.327911Z,7346.728022,7,0.09955,10.045203415368054,7.730923694779116,-3.768,50.36496350364963,10.045203415368054,34.65895594714917,1,1,0,0,-1.0,False
PHA,2026-08-08T22:28:19.730Z,2026-08-08T22:28:19.730742Z,2026-08-09T00:28:19.730742Z,7307.325191,7,0.0232,86.20689655172512,9.292035398230095,5.116,55.839416058394164,86.20689655172512,56.83688209578405,1,0,0,1,1.0,False
SPK,2026-08-08T22:28:51.454Z,2026-08-08T22:28:51.454937Z,2026-08-09T00:28:51.454937Z,7275.600996,7,0.014620999999999999,15.04685042062749,4.506277570410585,-0.881,53.64963503649635,15.04685042062749,66.2972694505502,62,22,32,8,0.2742,False
TREE,2026-08-08T22:29:28.840Z,2026-08-08T22:29:28.841182Z,2026-08-09T00:29:28.841182Z,7238.214751,7,0.036750000000000005,27.210884353740383,4.054054054054058,1.37,43.065693430656935,27.210884353740383,65.4868807969188,0,0,0,0,,False
W,2026-08-08T22:29:46.282Z,2026-08-08T22:29:46.282377Z,2026-08-09T00:29:46.282377Z,7220.773556,7,0.008455,11.827321111769754,6.220657276995296,3.023,51.45985401459854,11.827321111769754,72.89844015646469,0,0,0,0,,False
IO,2026-08-08T22:35:16.983Z,2026-08-08T22:35:16.983862Z,2026-08-09T00:35:16.983862Z,7489.8821,7,0.1205,16.59751037344446,3.4941763727121424,1.52,42.7007299270073,16.59751037344446,61.73312987229175,1,1,0,0,1.0,False
ACT,2026-08-08T22:36:02.228Z,2026-08-08T22:36:02.228460Z,2026-08-09T00:36:02.228460Z,7444.637502,7,0.00992,40.32258064515965,9.767891682785304,4.024,37.956204379562045,40.32258064515965,62.451011670153356,2,2,0,0,1.0,False
AR,2026-08-08T22:36:10.543Z,2026-08-08T22:36:10.543379Z,2026-08-09T00:36:10.543379Z,7436.322583,7,1.8025,5.547850208043772,2.8270509977827136,1.748,31.751824817518248,5.547850208043772,70.2520956120028,0,0,0,0,,False
BMT,2026-08-08T22:36:23.639Z,2026-08-08T22:36:23.640138Z,2026-08-09T00:36:23.640138Z,7423.225824,7,0.013075,7.648183556405042,6.651376146788985,4.64,27.37226277372263,7.648183556405042,53.520112161517694,0,0,0,0,,False
ENS,2026-08-08T22:36:56.539Z,2026-08-08T22:36:56.539690Z,2026-08-09T00:36:56.539690Z,7390.326272,7,4.285,23.337222870477916,2.552204176334114,1.412,29.562043795620436,23.337222870477916,49.53580954571646,0,0,0,0,,False
HAEDAL,2026-08-08T22:37:18.513Z,2026-08-08T22:37:18.513389Z,2026-08-09T00:37:18.513389Z,7368.352573,7,0.016235,30.797659377888166,9.40381069452982,4.228,30.656934306569344,30.797659377888166,66.62093908090198,1,1,0,0,1.0,False
KAIA,2026-08-08T22:37:26.778Z,2026-08-08T22:37:26.778500Z,2026-08-09T00:37:26.778500Z,7360.087462,7,0.02715,36.83241252302003,4.761904761904758,1.866,35.03649635036496,36.83241252302003,63.6778766091131,0,0,0,0,,False
LINEA,2026-08-08T22:37:48.726Z,2026-08-08T22:37:48.726490Z,2026-08-09T00:37:48.726490Z,7338.139472,7,0.002247,8.900756564307217,2.021563342318055,1.32,31.386861313868614,8.900756564307217,75.66354441417586,0,0,0,0,,
NOM,2026-08-08T22:38:01.682Z,2026-08-08T22:38:01.683060Z,2026-08-09T00:38:01.683060Z,7325.182902,7,0.001765,56.657223796034145,7.100591715976325,4.969,40.51094890510949,56.657223796034145,70.44199680494876,1,1,0,0,1.0,False
PARTI,2026-08-08T22:38:13.708Z,2026-08-08T22:38:13.709247Z,2026-08-09T00:38:13.709247Z,7313.156715,7,0.023850000000000003,41.92872117400393,2.9166666666666634,0.84,35.76642335766423,41.92872117400393,61.76030903793757,0,0,0,0,,False
RED,2026-08-08T22:38:30.107Z,2026-08-08T22:38:30.107761Z,2026-08-09T00:38:30.107761Z,7296.758201,7,0.08825,11.331444759207123,2.7149321266968474,1.493,28.467153284671532,11.331444759207123,48.36675736864237,0,0,0,0,,False
ROSE,2026-08-08T22:38:38.315Z,2026-08-08T22:38:38.315541Z,2026-08-09T00:38:38.315541Z,7288.550421,7,0.005695,17.559262510975344,3.3509700176366857,0.71,41.24087591240876,17.559262510975344,65.25216156716321,62,16,41,5,0.4355,False
SNX,2026-08-08T22:39:07.813Z,2026-08-08T22:39:07.813862Z,2026-08-09T00:39:07.813862Z,7259.0521,7,0.2105,47.50593824228033,1.42857142857143,0.0,34.306569343065696,47.50593824228033,43.89971240491866,0,0,0,0,,False
SOLV,2026-08-08T22:39:16.135Z,2026-08-08T22:39:16.136013Z,2026-08-09T00:39:16.136013Z,7250.729949,7,0.002425,41.23711340206196,7.40740740740741,3.846,27.73722627737226,41.23711340206196,54.34295410897793,1,0,0,1,1.0,False
STO,2026-08-08T22:39:31.495Z,2026-08-08T22:39:31.495613Z,2026-08-09T00:39:31.495613Z,7235.370349,7,0.039650000000000005,25.220680958384843,3.3078880407124567,1.028,37.59124087591241,25.220680958384843,73.76663892445991,0,0,0,0,,False
ZKC,2026-08-08T22:39:48.949Z,2026-08-08T22:39:48.950063Z,2026-08-09T00:39:48.950063Z,7217.915899,7,0.038849999999999996,25.740025740024695,3.589743589743586,2.632,38.32116788321168,25.740025740024695,59.859896914306006,1,0,1,0,1.0,False
ACH,2026-08-08T22:45:30.896Z,2026-08-08T22:45:30.896485Z,2026-08-09T00:45:30.896485Z,7475.615834,7,0.004395,22.753128555177383,2.9953917050691223,2.844,18.978102189781023,22.753128555177383,75.38307936301065,0,0,0,0,,False
BARD,2026-08-08T22:46:02.186Z,2026-08-08T22:46:02.187125Z,2026-08-09T00:46:02.187125Z,7444.325194,7,0.11145,8.972633467923092,3.4234234234234218,0.181,25.912408759124087,8.972633467923092,48.62997355690217,0,0,0,0,,False
ETC,2026-08-08T22:46:33.112Z,2026-08-08T22:46:33.112980Z,2026-08-09T00:46:33.112980Z,7413.399339,7,6.515,15.34919416730589,1.993865030674845,1.085,19.708029197080293,15.34919416730589,67.59107912194322,0,0,0,0,,False
GRT,2026-08-08T22:46:51.208Z,2026-08-08T22:46:51.208662Z,2026-08-09T00:46:51.208662Z,7395.303657,7,0.014415,6.93721817551254,2.413793103448273,0.277,17.883211678832115,6.93721817551254,63.094755463911184,32,14,13,5,0.4375,False
HYPER,2026-08-08T22:47:06.105Z,2026-08-08T22:47:06.106037Z,2026-08-09T00:47:06.106037Z,7380.406282,7,0.06445000000000001,15.515903801396874,6.19195046439629,3.36,16.78832116788321,15.515903801396874,58.509691652145484,0,0,0,0,,False
MEME,2026-08-08T22:47:42.971Z,2026-08-08T22:47:42.971858Z,2026-08-09T00:47:42.971858Z,7343.540461,7,0.0005035,19.860973187686678,5.32544378698225,3.469,18.248175182481752,19.860973187686678,68.87391152011114,58,45,11,2,0.931,False
MET,2026-08-08T22:47:49.765Z,2026-08-08T22:47:49.766122Z,2026-08-09T00:47:49.766122Z,7336.746197,7,0.1676,59.665871121718425,9.850746268656708,2.01,21.8978102189781,59.665871121718425,63.35583884746886,0,0,0,0,,False
MINA,2026-08-08T22:47:56.231Z,2026-08-08T22:47:56.231797Z,2026-08-09T00:47:56.231797Z,7330.280522,7,0.040999999999999995,48.780487804877765,1.9512195121951272,0.737,23.357664233576642,48.780487804877765,47.498063631333864,0,0,0,0,,False
MITO,2026-08-08T22:48:02.120Z,2026-08-08T22:48:02.120929Z,2026-08-09T00:48:02.120929Z,7324.39139,7,0.02399,16.673614005835084,8.78626890069474,8.274,24.817518248175183,16.673614005835084,56.534980324385366,0,0,0,0,,False
NEO,2026-08-08T22:48:10.690Z,2026-08-08T22:48:10.690364Z,2026-08-09T00:48:10.690364Z,7315.821955,7,1.8555000000000001,5.38938291565676,1.187263896384243,0.816,14.963503649635037,5.38938291565676,58.163115695953046,0,0,0,0,,False
NXPC,2026-08-08T22:48:18.670Z,2026-08-08T22:48:18.670852Z,2026-08-09T00:48:18.670852Z,7307.841467,7,0.23725000000000002,29.504741833509215,1.308569016462639,0.509,24.452554744525546,29.504741833509215,48.89371444701768,0,0,0,0,,False
OPEN,2026-08-08T22:48:32.578Z,2026-08-08T22:48:32.578617Z,2026-08-09T00:48:32.578617Z,7293.933702,7,0.21089999999999998,9.483167377904492,4.351939451277193,1.197,22.26277372262774,9.483167377904492,67.2657994826179,4,2,2,0,1.0,False
THETA,2026-08-08T22:48:56.598Z,2026-08-08T22:48:56.598656Z,2026-08-09T00:48:56.598656Z,7269.913663,7,0.13579999999999998,14.727540500736803,2.594514455151967,1.581,14.233576642335766,14.727540500736803,66.29392959788973,0,0,0,0,,False
VANA,2026-08-08T22:49:18.160Z,2026-08-08T22:49:18.161325Z,2026-08-09T00:49:18.161325Z,7248.350994,7,0.877,22.805017103762847,3.436426116838491,0.345,13.86861313868613,22.805017103762847,68.85058459918582,0,0,0,0,,False
XVG,2026-08-08T22:49:32.097Z,2026-08-08T22:49:32.097426Z,2026-08-09T00:49:32.097426Z,7234.414893,7,0.0020995,23.81519409383296,8.650190114068455,4.262,22.99270072992701,23.81519409383296,53.23086570258916,0,0,0,0,,False
YGG,2026-08-08T22:49:40.585Z,2026-08-08T22:49:40.586042Z,2026-08-09T00:49:40.586042Z,7225.926277,7,0.019005,26.30886608787054,4.077365394668058,1.378,22.62773722627737,26.30886608787054,60.86811052484814,0,0,0,0,,False
1INCH,2026-08-08T22:55:23.291Z,2026-08-08T22:55:23.291368Z,2026-08-09T00:55:23.291368Z,7483.497291,7,0.0837,23.89486260454071,0.9512485136741917,-0.119,2.9197080291970803,23.89486260454071,43.65667654125225,0,0,0,0,,
2Z,2026-08-08T22:55:31.893Z,2026-08-08T22:55:31.894082Z,2026-08-09T00:55:31.894082Z,7474.894577,7,0.055260000000000004,7.238508867174323,3.1068313953488307,0.714,11.678832116788321,7.238508867174323,46.66835479380137,0,0,0,0,,
A,2026-08-08T22:55:39.346Z,2026-08-08T22:55:39.346692Z,2026-08-09T00:55:39.346692Z,7467.441967,7,0.06495000000000001,46.189376443419334,1.3803680981595063,1.4,3.6496350364963503,46.189376443419334,56.10741648226933,0,0,0,0,,False
ANIME,2026-08-08T22:55:47.495Z,2026-08-08T22:55:47.495379Z,2026-08-09T00:55:47.495379Z,7459.29328,7,0.0024850000000000002,40.241448692153014,3.212851405622499,2.893,4.37956204379562,40.241448692153014,70.49680887401891,0,0,0,0,,False
ARKM,2026-08-08T22:55:55.840Z,2026-08-08T22:55:55.841114Z,2026-08-09T00:55:55.841114Z,7450.947545,7,0.09725,10.28277634961469,3.202479338842981,2.542,9.489051094890511,10.28277634961469,69.94209713341299,42,8,26,8,0.0952,False
AUCTION,2026-08-08T22:56:03.065Z,2026-08-08T22:56:03.065410Z,2026-08-09T00:56:03.065410Z,7443.723249,7,2.9955,16.691704223002297,1.6954787234042603,0.906,4.014598540145985,16.691704223002297,55.32144003782673,0,0,0,0,,True
BEAMX,2026-08-08T22:56:10.945Z,2026-08-08T22:56:10.945507Z,2026-08-09T00:56:10.945507Z,7435.843152,7,0.0013975,21.466905187835163,2.142857142857133,1.597,8.75912408759124,21.466905187835163,53.909177198225734,0,0,0,0,,
BLUR,2026-08-08T22:56:19.124Z,2026-08-08T22:56:19.125268Z,2026-08-09T00:56:19.125268Z,7427.663391,7,0.013739999999999999,29.11208151382832,3.0390738060781493,1.917,5.474452554744525,29.11208151382832,64.82570316403266,0,0,0,0,,False
BTC,2026-08-08T22:56:36.863Z,2026-08-08T22:56:36.863631Z,2026-08-09T00:56:36.863631Z,7409.925028,7,64925.405,0.0015402291294197192,0.5488262384434867,0.133,100.0,0.0015402291294197192,54.849644696568284,32,9,11,12,-0.0938,False
CKB,2026-08-08T22:56:45.883Z,2026-08-08T22:56:45.884008Z,2026-08-09T00:56:45.884008Z,7400.904651,7,0.0008665,34.622042700518925,3.2979976442874004,2.289,8.02919708029197,34.622042700518925,67.89540458126663,19,2,14,3,-0.1579,False
COMP,2026-08-08T22:56:53.382Z,2026-08-08T22:56:53.383072Z,2026-08-09T00:56:53.383072Z,7393.405587,7,16.63,24.052916416114943,1.0137149672033494,0.359,0.7299270072992701,24.052916416114943,40.83792217005813,65,26,23,16,0.2,False
CYBER,2026-08-08T22:57:13.315Z,2026-08-08T22:57:13.316149Z,2026-08-09T00:57:13.316149Z,7373.47251,7,0.312,64.10256410256416,1.6025641025641042,0.971,0.36496350364963503,64.10256410256416,51.97528812233781,0,0,0,0,,False
ETH,2026-08-08T22:57:25.976Z,2026-08-08T22:57:25.976997Z,2026-08-09T00:57:25.976997Z,7360.811662,7,1916.0749999999998,0.05219002387688846,0.7220611849102199,0.226,99.63503649635037,0.05219002387688846,60.87153771920835,36,17,12,7,0.3889,False
F,2026-08-08T22:57:36.022Z,2026-08-08T22:57:36.022383Z,2026-08-09T00:57:36.022383Z,7350.766276,7,0.0028450000000000003,35.14938488576459,3.4843205574912828,2.135,1.4598540145985401,35.14938488576459,51.231890551471864,0,0,0,0,,True
