symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
1INCH,2026-07-18T21:55:44.870Z,2026-07-18T21:55:44.870340Z,2026-07-18T23:55:44.870340Z,7460.428788,7,0.07355,13.596193065941925,3.867403314917123,-0.138,4.225352112676056,13.596193065941925,45.61511113689054,0,0,0,0,,
ACX,2026-07-18T21:56:03.305Z,2026-07-18T21:56:03.305324Z,2026-07-18T23:56:03.305324Z,7441.993804,7,0.0427,65.57377049180386,2.0214030915576617,0.815,13.028169014084508,65.57377049180386,38.88189668187777,61,13,38,10,0.0656,False
BFUSD,2026-07-18T21:56:26.837Z,2026-07-18T21:56:26.837729Z,2026-07-18T23:56:26.837729Z,7418.461399,7,0.99885,1.0011513240225156,0.020028039254954735,-0.02,5.985915492957746,1.0011513240225156,55.35684470272989,0,0,0,0,,
BMT,2026-07-18T21:56:34.530Z,2026-07-18T21:56:34.530383Z,2026-07-18T23:56:34.530383Z,7410.768745,7,0.011585,8.631851532153295,2.5129982668977497,-0.173,9.507042253521126,8.631851532153295,53.7576573467328,0,0,0,0,,
COW,2026-07-18T21:56:47.861Z,2026-07-18T21:56:47.861650Z,2026-07-18T23:56:47.861650Z,7397.437478,7,0.13340000000000002,14.992503748126364,1.2715033657442085,-0.521,11.267605633802816,14.992503748126364,62.35165720144057,1,1,0,0,1.0,True
EURI,2026-07-18T21:56:52.939Z,2026-07-18T21:56:52.939488Z,2026-07-18T23:56:52.939488Z,7392.35964,7,1.1423,12.2559747877096,0.13123359580051047,-0.026,14.788732394366198,12.2559747877096,59.95331870887714,0,0,0,0,,
MAGIC,2026-07-18T21:57:28.692Z,2026-07-18T21:57:28.692711Z,2026-07-18T23:57:28.692711Z,7356.606417,7,0.0419,47.732696897376066,2.163461538461534,-1.422,9.154929577464788,47.732696897376066,41.08507519534071,63,32,30,1,0.5079,False
NXPC,2026-07-18T21:57:48.406Z,2026-07-18T21:57:48.407131Z,2026-07-18T23:57:48.407131Z,7336.891997,7,0.2494,24.057738572574866,1.3665594855305523,-1.034,10.211267605633802,24.057738572574866,43.715979517124076,0,0,0,0,,
RVN,2026-07-18T21:58:24.203Z,2026-07-18T21:58:24.203324Z,2026-07-18T23:58:24.203324Z,7301.095804,7,0.00375,106.66666666666696,1.055408970976256,0.265,2.112676056338028,106.66666666666696,44.731769454477764,0,0,0,0,,
SSV,2026-07-18T21:58:43.549Z,2026-07-18T21:58:43.549766Z,2026-07-18T23:58:43.549766Z,7281.749362,7,1.9985,15.011258443832332,1.1471321695760555,0.2,12.67605633802817,15.011258443832332,67.68890453685046,0,0,0,0,,
VELODROME,2026-07-18T21:59:17.796Z,2026-07-18T21:59:17.796747Z,2026-07-18T23:59:17.796747Z,7247.502381,7,0.01866,21.436227224007702,9.041394335511972,-8.292,12.32394366197183,21.436227224007702,53.053781121076796,0,0,0,0,,
