symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
1000CAT,2026-02-14T21:50:40.346Z,2026-02-14T21:50:40.346581Z,2026-02-14T23:50:40.346581Z,7768.670823,7,0.0020350000000000004,49.14004914004926,8.78048780487806,9.626,52.63157894736842,49.14004914004926,82.67601443765915,59,16,37,6,0.3729,False
2Z,2026-02-14T21:50:48.619Z,2026-02-14T21:50:48.619520Z,2026-02-14T23:50:48.619520Z,7760.397884,7,0.08152000000000001,4.906771344455147,4.303828334552555,1.384,50.175438596491226,4.906771344455147,68.03090360738999,20,7,12,1,0.55,False
AUCTION,2026-02-14T21:51:19.071Z,2026-02-14T21:51:19.071748Z,2026-02-14T23:51:19.071748Z,7729.945656,7,5.43,36.83241252302111,7.636363636363636,4.563,52.98245614035088,36.83241252302111,67.84049844890299,1,1,0,0,1.0,False
BARD,2026-02-14T21:51:27.332Z,2026-02-14T21:51:27.333157Z,2026-02-14T23:51:27.333157Z,7721.684247,7,0.81505,15.949941721366391,4.157495720224998,2.315,44.56140350877193,15.949941721366391,71.75613663463386,4,0,4,0,1.0,False
CKB,2026-02-14T21:51:44.107Z,2026-02-14T21:51:44.107542Z,2026-02-14T23:51:44.107542Z,7704.909862,7,0.0018059999999999999,22.148394241416838,7.142857142857145,3.887,46.31578947368421,22.148394241416838,73.95402562407742,5,1,4,0,-0.6,False
ERA,2026-02-14T21:51:58.887Z,2026-02-14T21:51:58.887497Z,2026-02-14T23:51:58.887497Z,7690.129907,7,0.16565,6.036824630243826,4.1791044776119275,2.321,54.73684210526316,6.036824630243826,63.55426470605559,0,0,0,0,,
FUN,2026-02-14T21:52:07.935Z,2026-02-14T21:52:07.936404Z,2026-02-14T23:52:07.936404Z,7681.081,7,0.0012864999999999999,38.8651379712399,21.69312169312169,0.685,46.666666666666664,38.8651379712399,59.76107540098048,3,1,2,0,0.0,False
GRT,2026-02-14T21:52:17.361Z,2026-02-14T21:52:17.361623Z,2026-02-14T23:52:17.361623Z,7671.655781,7,0.02902,13.783597518951884,6.853051483123088,7.2,45.26315789473684,13.783597518951884,68.12919058343721,28,10,17,1,0.7857,False
IMX,2026-02-14T21:52:24.064Z,2026-02-14T21:52:24.065141Z,2026-02-14T23:52:24.065141Z,7664.952263,7,0.17445,17.196904557179405,6.0692002268859975,5.317,48.07017543859649,17.196904557179405,74.81349326639877,61,25,34,2,0.8689,False
NEIRO,2026-02-14T21:53:02.121Z,2026-02-14T21:53:02.121845Z,2026-02-14T23:53:02.121845Z,7626.895559,7,8.3285e-05,10.806267635229347,11.390585698886088,11.662,53.68421052631579,10.806267635229347,70.94912141198718,9,8,1,0,0.7778,False
SOLV,2026-02-14T21:53:52.079Z,2026-02-14T21:53:52.079267Z,2026-02-14T23:53:52.079267Z,7576.938137,7,0.0051400000000000005,38.91050583657598,8.36575875486381,3.629,56.49122807017544,38.91050583657598,66.95092805864475,0,0,0,0,,
YGG,2026-02-14T21:54:42.388Z,2026-02-14T21:54:42.388786Z,2026-02-14T23:54:42.388786Z,7526.628618,7,0.04335,23.06805074971231,4.328018223234621,4.028,50.526315789473685,23.06805074971231,76.14466884904313,2,0,2,0,0.0,False
1MBABYDOGE,2026-02-14T22:00:44.718Z,2026-02-14T22:00:44.718798Z,2026-02-15T00:00:44.718798Z,7765.467374,7,0.00043254999999999997,16.183100219628184,7.962150934687277,6.331,42.80701754385965,16.183100219628184,51.777226884652414,1,0,1,0,-1.0,False
BEAMX,2026-02-14T22:01:07.595Z,2026-02-14T22:01:07.596087Z,2026-02-15T00:01:07.596087Z,7742.590085,7,0.0025125,27.86069651741318,5.614867536575712,3.605,31.92982456140351,27.86069651741318,60.113437863768716,1,0,1,0,-1.0,False
CETUS,2026-02-14T22:01:19.185Z,2026-02-14T22:01:19.185893Z,2026-02-15T00:01:19.185893Z,7731.000279,7,0.01743,11.47446930579414,7.531143827859559,4.435,41.05263157894737,11.47446930579414,71.30702300543302,0,0,0,0,,
DOLO,2026-02-14T22:01:33.996Z,2026-02-14T22:01:33.996721Z,2026-02-15T00:01:33.996721Z,7716.189451,7,0.035339999999999996,33.95585738539957,9.10096818810512,-0.986,38.59649122807018,33.95585738539957,51.512214463815525,1,1,0,0,1.0,False
KMNO,2026-02-14T22:02:17.767Z,2026-02-14T22:02:17.767988Z,2026-02-15T00:02:17.767988Z,7672.418184,7,0.03066,6.523157208088449,5.544747081712061,2.595,37.89473684210526,6.523157208088449,62.32737247760238,17,7,8,2,0.6471,False
LPT,2026-02-14T22:02:31.713Z,2026-02-14T22:02:31.713951Z,2026-02-15T00:02:31.713951Z,7658.472221,7,2.5149999999999997,39.76143141153174,4.304897314375987,1.728,32.280701754385966,39.76143141153174,70.05073566124189,8,1,6,1,1.0,False
MANTA,2026-02-14T22:02:41.206Z,2026-02-14T22:02:41.206927Z,2026-02-15T00:02:41.206927Z,7648.979245,7,0.07865,12.714558169103988,5.21739130434782,1.258,36.8421052631579,12.714558169103988,66.05363792235008,2,2,0,0,1.0,False
NEO,2026-02-14T22:03:08.144Z,2026-02-14T22:03:08.144804Z,2026-02-15T00:03:08.144804Z,7622.041368,7,2.9425,16.99235344095121,4.84910139030179,3.801,36.49122807017544,16.99235344095121,76.29479248784322,8,3,5,0,0.75,False
RESOLV,2026-02-14T22:03:44.764Z,2026-02-14T22:03:44.764637Z,2026-02-15T00:03:44.764637Z,7585.421535,7,0.06255,15.987210231815007,3.980891719745238,0.803,37.19298245614035,15.987210231815007,44.859499681051595,0,0,0,0,,
SAGA,2026-02-14T22:03:54.451Z,2026-02-14T22:03:54.451452Z,2026-02-15T00:03:54.451452Z,7575.73472,7,0.03385,29.54209748892256,5.475504322766567,3.582,43.85964912280702,29.54209748892256,73.71590720690797,0,0,0,0,,
STO,2026-02-14T22:04:15.440Z,2026-02-14T22:04:15.440464Z,2026-02-15T00:04:15.440464Z,7554.745708,7,0.05745,17.406440382942186,6.806282722513091,4.182,31.228070175438596,17.406440382942186,55.65850348473431,5,4,0,1,0.6,False
USUAL,2026-02-14T22:04:54.093Z,2026-02-14T22:04:54.093295Z,2026-02-15T00:04:54.093295Z,7516.092877,7,0.016065,18.674136321196546,4.1718555417185685,4.286,30.87719298245614,18.674136321196546,75.6774720152698,1,1,0,0,1.0,False
W,2026-02-14T22:05:11.304Z,2026-02-14T22:05:11.304551Z,2026-02-15T00:05:11.304551Z,7498.881621,7,0.021449999999999997,46.620046620046345,6.422018348623847,6.341,42.10526315789474,46.620046620046345,68.34979493115361,21,6,13,2,0.2857,False
