symbol,snapshot_ts,meta_added_ts,meta_expires_ts,meta_duration_sec,meta_archive_schema_version,spot_mid,spot_spread_bps,spot_range_pct_24h,spot_ticker24_chg,derived_liq_global_pct,derived_spread_bps,score_final,sentiment_posts_total,sentiment_posts_pos,sentiment_posts_neu,sentiment_posts_neg,sentiment_mean_score,sentiment_is_silent
AIXBT,2026-05-16T22:00:54.473Z,2026-05-16T22:00:54.474421Z,2026-05-17T00:00:54.474421Z,7450.635662,7,0.0324,61.72839506172803,8.28220858895705,3.822,71.62629757785467,61.72839506172803,61.471743237560325,0,0,0,0,,
AR,2026-05-16T22:01:04.815Z,2026-05-16T22:01:04.815735Z,2026-05-17T00:01:04.815735Z,7440.294348,7,2.125,47.058823529410766,7.042253521126778,-3.62,71.97231833910034,47.058823529410766,62.02678152330773,0,0,0,0,,
BABY,2026-05-16T22:01:11.328Z,2026-05-16T22:01:11.328729Z,2026-05-17T00:01:11.328729Z,7433.781354,7,0.018775,5.326231691080192,6.361724500525759,1.82,66.43598615916954,5.326231691080192,61.58681540774391,3,1,2,0,0.3333,False
BANANAS31,2026-05-16T22:01:16.530Z,2026-05-16T22:01:16.531087Z,2026-05-17T00:01:16.531087Z,7428.578996,7,0.010227,13.689253935660627,17.838781647104472,-13.377,68.16608996539793,13.689253935660627,61.058067412056886,0,0,0,0,,
DOGS,2026-05-16T22:01:26.835Z,2026-05-16T22:01:26.835672Z,2026-05-17T00:01:26.835672Z,7418.274411,7,5.455e-05,18.331805682858967,11.95652173913043,-5.479,67.82006920415225,18.331805682858967,58.066196371197016,0,0,0,0,,
EGLD,2026-05-16T22:01:34.468Z,2026-05-16T22:01:34.468378Z,2026-05-17T00:01:34.468378Z,7410.641705,7,4.015,24.906600249065473,5.459057071960302,-3.357,69.20415224913495,24.906600249065473,64.09881707351069,1,1,0,0,1.0,False
EIGEN,2026-05-16T22:01:41.071Z,2026-05-16T22:01:41.071431Z,2026-05-17T00:01:41.071431Z,7404.038652,7,0.18995,5.26454330086807,8.123689727463319,-5.778,59.16955017301038,5.26454330086807,62.028007343934775,1,0,1,0,1.0,False
ENSO,2026-05-16T22:01:46.386Z,2026-05-16T22:01:46.386786Z,2026-05-17T00:01:46.386786Z,7398.723297,7,0.8474999999999999,11.799410029498535,6.242638398115435,0.355,61.24567474048443,11.799410029498535,60.294892585926526,0,0,0,0,,
GIGGLE,2026-05-16T22:01:58.446Z,2026-05-16T22:01:58.449081Z,2026-05-17T00:01:58.449081Z,7386.661002,7,32.58,6.138735420504337,8.410351201478733,-2.639,68.5121107266436,6.138735420504337,59.858242066593995,0,0,0,0,,
IOTA,2026-05-16T22:02:06.289Z,2026-05-16T22:02:06.289742Z,2026-05-17T00:02:06.289742Z,7378.820341,7,0.05635,17.74622892635243,5.693950177935945,-3.27,64.70588235294117,17.74622892635243,63.6690257032495,0,0,0,0,,
LDO,2026-05-16T22:02:16.250Z,2026-05-16T22:02:16.250634Z,2026-05-17T00:02:16.250634Z,7368.859449,7,0.35505,2.8165047176466556,6.064040804760548,-3.049,61.937716262975776,2.8165047176466556,69.2211669438535,0,0,0,0,,
MORPHO,2026-05-16T22:02:27.977Z,2026-05-16T22:02:27.977418Z,2026-05-17T00:02:27.977418Z,7357.132665,7,1.7805,5.616399887671384,6.026785714285719,-2.397,69.8961937716263,5.616399887671384,50.263235761475606,0,0,0,0,,
NEIRO,2026-05-16T22:02:35.316Z,2026-05-16T22:02:35.316643Z,2026-05-17T00:02:35.316643Z,7349.79344,7,8.886e-05,9.002925950935492,10.447427293064878,-4.528,61.5916955017301,9.002925950935492,55.297154681140476,7,2,5,0,0.7143,False
NIL,2026-05-16T22:02:40.265Z,2026-05-16T22:02:40.265818Z,2026-05-17T00:02:40.265818Z,7344.844265,7,0.04845,24.76780185758413,13.329148357396948,-5.758,60.207612456747405,24.76780185758413,57.660560259468646,0,0,0,0,,
NMR,2026-05-16T22:02:45.266Z,2026-05-16T22:02:45.266939Z,2026-05-17T00:02:45.266939Z,7339.843144,7,10.15,19.704433497536524,12.487708947885935,14.141,59.515570934256054,19.704433497536524,70.76981953394892,2,2,0,0,1.0,False
ORDI,2026-05-16T22:02:50.014Z,2026-05-16T22:02:50.015084Z,2026-05-17T00:02:50.015084Z,7335.094999,7,4.298,4.653327128898716,6.4673157162726,-0.37,72.31833910034602,4.653327128898716,49.92147164025971,3,1,2,0,0.3333,False
PARTI,2026-05-16T22:02:55.420Z,2026-05-16T22:02:55.421244Z,2026-05-17T00:02:55.421244Z,7329.688839,7,0.06055,16.515276630884042,9.932659932659936,-2.142,64.01384083044982,16.515276630884042,63.97452555434396,0,0,0,0,,
PNUT,2026-05-16T22:03:00.202Z,2026-05-16T22:03:00.202445Z,2026-05-17T00:03:00.202445Z,7324.907638,7,0.05895,16.9635284139094,10.135135135135132,-2.31,65.7439446366782,16.9635284139094,66.90581137247692,72,19,40,13,-0.0833,False
POL,2026-05-16T22:03:05.495Z,2026-05-16T22:03:05.495931Z,2026-05-17T00:03:05.495931Z,7319.614152,7,0.09125,10.958904109589355,4.061470911086713,0.441,62.9757785467128,10.958904109589355,72.95481520877117,3,2,0,1,0.3333,False
PYTH,2026-05-16T22:03:10.214Z,2026-05-16T22:03:10.215046Z,2026-05-17T00:03:10.215046Z,7314.895037,7,0.04475,22.346368715084438,6.208425720620835,-3.011,68.85813148788927,22.346368715084438,52.306071342672304,0,0,0,0,,
RAY,2026-05-16T22:03:15.131Z,2026-05-16T22:03:15.131223Z,2026-05-17T00:03:15.131223Z,7309.97886,7,0.7184999999999999,13.917884481558817,5.401662049861502,-2.564,59.86159169550173,13.917884481558817,66.64710691518931,7,3,3,1,0.4286,False
SAHARA,2026-05-16T22:03:20.081Z,2026-05-16T22:03:20.081616Z,2026-05-17T00:03:20.081616Z,7305.028467,7,0.037059999999999996,16.18996222342082,16.137931034482765,-1.145,60.89965397923876,16.18996222342082,66.64408622286916,0,0,0,0,,
SAND,2026-05-16T22:03:25.035Z,2026-05-16T22:03:25.036236Z,2026-05-17T00:03:25.036236Z,7300.073847,7,0.07285,13.72683596431062,4.651162790697675,-2.011,70.24221453287197,13.72683596431062,63.39838708884878,26,11,14,1,0.1154,False
SKY,2026-05-16T22:03:31.494Z,2026-05-16T22:03:31.494982Z,2026-05-17T00:03:31.494982Z,7293.615101,7,0.07026,8.539709649872544,4.519450800915326,-1.673,63.667820069204154,8.539709649872544,67.92074564358408,65,11,47,7,0.1538,False
SPK,2026-05-16T22:03:38.469Z,2026-05-16T22:03:38.469796Z,2026-05-17T00:03:38.469796Z,7286.640287,7,0.030769499999999998,12.02489478217028,10.993800852382792,-9.507,67.47404844290658,12.02489478217028,56.75862386702258,63,25,32,6,0.3333,False
STRK,2026-05-16T22:03:48.806Z,2026-05-16T22:03:48.806483Z,2026-05-17T00:03:48.806483Z,7276.3036,7,0.04235,23.612750885478835,7.529411764705886,-3.189,70.93425605536332,23.612750885478835,62.8807184545258,0,0,0,0,,
